username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
dikoll_x3,@arya_sam_poer_na banyak gagasan emang bisa bikin banyak aksi???😂,1,0,1,arya_sampoerna,Badokan tok kurang gagasan
novi_opie88,@arya_sam_poer_na Kono pilihan seng tukang gedabruss😂,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
litafitria9,@arya_sam_poer_na janji 0%😂,1,0,1,arya_sampoerna,Badokan tok kurang gagasan
rflifrnando_,"@umamilidya Hahaha betoll, makane kui pendukunge Anis Podo pekok. Kewarekan mangan janji manis Karo gagasan 😂",3,0,1,arya_sampoerna,Badokan tok kurang gagasan
dede_anggraenird,@arya_sam_poer_na ribet,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
aswarirheena,@arya_sam_poer_na ngarani awak e dewe..😂😂,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
dany.tamam,@arya_sam_poer_na buzzer wkwk.. komen pisan ngilang. Rasakan abadi 🤣,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
adrypscl.13,@arya_sam_poer_na wong kok kebacut gagasan kakaean cocot,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
nunungerdiyanto25,"@arya_sam_poer_na badokan tapi membantu meringankan daripada gagasan doang emang bisa bikin kenyang? 😂 ingat bro rakyat butuh makan, perut klo lapar butuh makan bukan gagasan doang tapi 0 gak ada aksi😂",3,0,1,arya_sampoerna,Badokan tok kurang gagasan
nunungerdiyanto25,"@arya_sam_poer_na gelem koe mangan gagasan tok, warek gagasan tok? Rakyat butuh makan bro, aksi nyata tapi membantu yg kurang mampu dripada gagasan tok tapi 0 aksi",2,0,1,arya_sampoerna,Badokan tok kurang gagasan
aalya.fda_,@arya_sam_poer_na kyok cangkemu ikulo gaonk gagasane utekmu kakean mbadok brutu,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
raffy_setyawan,@arya_sam_poer_na omong kosong 😂,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
syarifsyarif4752,@arya_sam_poer_na Kabeh golek badokan mas..,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
mido.bandara,@arya_sam_poer_na cangkeman tok. Mbulet koyo entut,4,0,1,arya_sampoerna,Badokan tok kurang gagasan
xysaga__,@arya_sam_poer_na semaur su😂😂,4,0,1,arya_sampoerna,Badokan tok kurang gagasan
khns_hmira,@mido.bandara wkwkwk wonge isen gak wani metu😂,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
queen_egonu18,@arya_sam_poer_na cah goblok dukung gagasan Ra Ono aksi,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
auliafitriana90,@arya_sam_poer_na teori² tok nyatane praktek raono.. janji² tok nyatane ndopok .. kenyang dikasih jambu? (Janji busuk)😛,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
wijayantoy,@arya_sam_poer_na kok bisa yaa otaknya ketinggalan di jamban.,1,0,1,arya_sampoerna,Badokan tok kurang gagasan
yunasjack,@arya_sam_poer_na blok goblok balesen wong² ikiloh bangke😂,3,0,1,arya_sampoerna,Badokan tok kurang gagasan
anijeehan,"@arya_sam_poer_na badokan marai sehat, koe kakean ngising gagasan marai mukok",2,0,1,arya_sampoerna,Badokan tok kurang gagasan
hanif_rythm,@arya_sam_poer_na untalen gagasane junjunganmu,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
dana_pradana97,@arya_sam_poer_na gagasan tok gak enek aksine yo percuma yg ada omon omon doang😂😂😂😂,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
reyco_12,Wong jowo kabeh ki critane😂😂😂,2,0,1,arya_sampoerna,Badokan tok kurang gagasan
fa788da,@arya_sam_poer_na no 1 gagasan saja hasil NOL😂😂,1,0,1,arya_sampoerna,Badokan tok kurang gagasan
fa788da,"@dimasfernandez46 dia naik gunung kan lagi mantau arah angin , biar gampang bikin KTP anginnya😂😂",0,0,1,arya_sampoerna,Badokan tok kurang gagasan
vhiiyona.lop3,@arya_sam_poer_na gagasan tok berujung gedabruss ..,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
uttiqr_,istighfar,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
mutick_marva,@arya_sam_poer_na gagasan tok gak ono tindakan nggo opo?,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
kaka_syantik_,"@arya_sam_poer_na iseh mendeng wareg badokan,ketimbang wareg janji metune angin kemebul koyo entut",0,0,1,arya_sampoerna,Badokan tok kurang gagasan
kaka_syantik_,"Mungkin wonge Ra tau mbadok,mangane janji manis Karo angen metune entot",0,0,1,arya_sampoerna,Badokan tok kurang gagasan
kaka_syantik_,@xysaga__ 🤣🤣🤣🤣,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
xssrlwy,ngakak banget asli🤣🙊✌🏼,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
ulukwing,@arya_sam_poer_na lak luwe omongo... Kok ngepot,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
arya_sampoerna,@sabryan_macca buzeeer dasmu,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
iswatun129,"@arya_sam_poer_na Iji tipe2 org yg kurang wawasan, kuramg baca dn krg update. Berlian kok dibandingkan dg pecahan genting😂😂😂😂✌✌",0,0,1,arya_sampoerna,Badokan tok kurang gagasan
hil1323,@arya_sam_poer_na orang goblok pilih anis,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
akungabbyy,@arya_sam_poer_na gagasan beliau adalah gagasan yg paling masuk akal. Apakah km kenyang makan internet? Apakah km kenyang makan bbm gratis? Nyatanya semua orang kerja buat menyambung hidup yang artinya semua orang kerja buat nyari makan. Percuma internet gratis bbm gratis kalo obyek (masyarakat indonesia) sendiri masih butuh gizi yg cukup,0,0,1,arya_sampoerna,Badokan tok kurang gagasan
sriyatun_2375,Mantap bang Fero aku mendukung Paslon Abang 👍💪❤️,17,0,0,,
suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭,10,9,0,,
fitr.inurlaely,@suli.ssaputri coba deh bund pake suplemen diet dari @jasminesliim_ aku sendiri baru 2 mingguan konsumsi BB turun 7 Kg,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
suli.ssaputri,@fitr.inurlaely itu beneran bisa nurunin sampe 7 Kg?,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
fitr.inurlaely,@suli.ssaputri Beneran bund emang sebagus itu suplemen @jasminesliim_ buat bantu nurunin BB,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
suli.ssaputri,@fitr.inurlaely iya kah?,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
putrianarais,@suli.ssaputri bener tuh bund kata mba nya soalnya aku juga pernah pake produk dari @jasminesliim_ 1 bulan konsumsi BB turun sampe 17 Kg,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
suli.ssaputri,@putrianarais wahh ternyata beneran bisa nurunin sampe segituu😍aku juga mau coba deh suplemen @jasminesliim_ btw makasih info nya,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
putrianarais,"@suli.ssaputri iya bund sama"" semoga membantu",0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
jasminesliim_,@fitr.inurlaely ❤️❤️,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
jasminesliim_,@putrianarais ❤️❤️,0,0,1,suli.ssaputri,Disini ada yang tau ngga cara nurunin BB gimana?soalnya aku udah cape dikatain gendut sama tetangga😭
yugo_wakabayasi,,0,0,0,,
sri_damayanti_022,Dikampung aku ka😍seneng bgt bisa ketemu ka Fero langsung😍❤️,40,0,0,,
dolhoa18,Widih bro fero,3,0,0,,
karinawiano,💗,6,0,0,,
pratamakarlo,Bisa ketebak. Mungkin si @bobonsantoso yg bakal sediakan makan gratis untuk nasional. Buka perusahaan catering 😂,2,0,0,,
laras9691,klo gitu saya bersama pak prabowo juga,6,0,0,,
dinarwahyu_akunbaru,All in🔥,46,0,0,,
donnie_ferro_o,✌️🙌,0,0,0,,
kingreno_official,✌🏽,0,0,0,,
cintagiara,❤️❤️❤️,0,0,0,,
nengdillah02,Idola gueeeee bang Fero sama pak gemoy😍✌️✌️,0,0,0,,
saiyahnursaad,✌️✌️✌️✌️♥️,0,0,0,,
suryani220883,❤️❤️,2,0,0,,
vebby.prabowogerindra_27,😍,0,0,0,,
hrcln.fr,🔥🔥,9,0,0,,
mia.adrianna__,Sehat selalu Pak Prabowo dan bang Fero😊🥰😍♥️,80,0,0,,
mamaeyuti,All in prabowo gibran 😍😍,110,0,0,,
askom1805,Mantap abang ku✌️💙,23,0,0,,
bunda_jannah,All in prabowo gibran ❤️❤️,352,0,0,,
dizzyy_mntlng,TORANG DG TUAMA🔥🔥,47,0,0,,
kesyaasyfaa_,all in ✌️,0,0,0,,
uun39,❤️❤️❤️,0,0,0,,
iqballsyahputra,👏👏👏,0,0,0,,
habricharlino,I Yayat U Santi !!,0,0,0,,
jufren_k_wazeng,zah..sama torang ✌😉,13,0,0,,
kevinzethizac,maju AMIN !!!🔥,21,1,0,,
xssrlwy,@kevinzethizac jadi sales koyo,0,0,1,kevinzethizac,maju AMIN !!!🔥
yournarddd,✌🏼,0,0,0,,
ekomulyadii,Mantap abang Fero 👍🏻👍🏻👍🏻,53,1,0,,
naufalputtra10,@ekomulyadii bang Eko,0,0,1,ekomulyadii,Mantap abang Fero 👍🏻👍🏻👍🏻
doddyansyah,👏,31,0,0,,
stifvibes,Putra Minahasa ✌🏻,59,0,0,,
cewe.banten.37,😍,0,0,0,,
deayuanggi,Garis keras Prabowo ni tampaknya bg😂,141,3,0,,
don_caberes,Pastilah mbak. Kan @fero_walandouw asli Manado.,7,0,1,deayuanggi,Garis keras Prabowo ni tampaknya bg😂
deayuanggi,@cioroas mantap kawal sampai jd Presiden 😍😍,7,0,1,deayuanggi,Garis keras Prabowo ni tampaknya bg😂
don_caberes,@deayuanggi siaaap nyonya..😍😍,2,0,1,deayuanggi,Garis keras Prabowo ni tampaknya bg😂
macha.cii1,Ka feroooo😍,0,0,0,,
prince_theblues,🔥🔥🔥,0,0,0,,
annetteldewi,Terbaikk memang Bapak Prabowo!🔥🔥,319,0,0,,
nayarisk_,Lihat body kak fero makin nambah ideal aja kasih tau dong program penurunan BB,3,5,0,,
nitavirda_,@nayarisk_ Coba order produknya @nice.slim_ bagus banget produknya kak🥰,0,0,1,nayarisk_,Lihat body kak fero makin nambah ideal aja kasih tau dong program penurunan BB
nayarisk_,@nitavirda_ Seriusan emangnya bisa bantu nurunin Bb dan perut Buncit tanpa olahraga??,0,0,1,nayarisk_,Lihat body kak fero makin nambah ideal aja kasih tau dong program penurunan BB
nitavirda_,@nayarisk_ Ohh ternyata kaka juga order di @nice.slim_ sama kak aku aja kemaren order alhamdulilah turun 10kg kak,0,0,1,nayarisk_,Lihat body kak fero makin nambah ideal aja kasih tau dong program penurunan BB
nayarisk_,"@anatasyafitri_ Jadi penasaran pengin cobain lansung,kalau gitu aku mau coba ikut program @nice.slim_ makasih ya buat infonya🙏",0,0,1,nayarisk_,Lihat body kak fero makin nambah ideal aja kasih tau dong program penurunan BB
annsalstarii,😍😍😍,4,0,0,,
miss_ecca,❤️❤️❤️,9,0,0,,
